30
7321
1 3
718.453 477.302 19
718.452 477.303 20
713.828 477.107 21
709.636 477.388 22
706.396 477.169 23
704.409 477.215 24
703.638 476.742 25
703.664 476.755 26
704.436 476.528 27
705.465 476.465 28
1 15
740 476 3
739.543 476.394 4
739.38 477.113 5
738.022 477.473 6
737.064 478.469 7
737.066 478.47 8
735.645 478.909 9
734.348 480.517 10
732.228 480.919 11
729.284 481.9 12
726.45 483.526 13
726.449 483.527 14
722.295 483.452 15
717.824 484.351 16
713.211 485.062 17
1 25
516 492 3
515.041 492.544 4
513.515 493.872 5
512.027 494.876 6
510.356 496.011 7
510.356 496.011 8
508.872 496.971 9
507.457 498.383 10
504.859 499.241 11
501.68 500.37 12
499.084 501.492 13
499.083 501.491 14
494.063 501.99 15
489.274 503.039 16
482.993 503.551 17
477.869 504.167 18
472.055 505.033 19
472.055 505.033 20
467.12 505.023 21
462.269 505.688 22
458.971 505.475 23
456.165 505.966 24
454.812 505.679 25
454.835 505.636 26
454.853 505.644 27
1 10
756 500 3
1024.76 441.872 4
1025.03 441.398 5
1021.61 441.504 6
1018.43 441.903 7
1018.43 441.903 8
1015.6 441.694 9
1013.74 442.319 10
1010.3 442.377 11
1006.35 442.957 12
1 2
684 508 3
986.318 426.837 4
1 14
724 508 3
1024.52 426.338 4
1023.12 426.603 5
1020.53 426.028 6
1017.6 426.234 7
1017.6 426.234 8
1014.68 426.247 9
1012.11 426.785 10
1008.17 426.901 11
1004.02 427.65 12
1000.03 428.783 13
1000.02 428.783 14
994.127 428.812 15
988.311 429.7 16
1 26
732 508 3
1028.84 429.845 4
1027.64 429.965 5
1024.81 429.426 6
1021.89 429.634 7
1021.89 429.634 8
1018.96 429.641 9
1016.44 430.278 10
1012.54 430.406 11
1008.4 431.068 12
1004.46 432.294 13
1004.46 432.292 14
998.552 432.354 15
992.736 433.127 16
986.885 433.728 17
980.205 433.486 18
973.869 433.749 19
973.863 433.771 20
968.112 433.657 21
962.982 433.948 22
959.316 433.664 23
956.524 433.933 24
955.631 433.679 25
955.611 433.681 26
955.897 433.884 27
957.032 434.551 28
1 2
740 508 3
1030.3 439.048 4
1 10
756 508 3
1027.75 442.518 4
1028.12 442.01 5
1024.68 441.962 6
1021.52 442.33 7
1021.52 442.33 8
1018.64 442.132 9
1016.7 442.734 10
1013.28 442.85 11
1009.34 443.357 12
1 7
708 516 3
1012.22 434.288 4
1011.54 434.497 5
1008.87 434.44 6
1005.81 434.774 7
1005.81 434.774 8
1003.3 434.583 9
1 4
716 516 3
1018.6 433.769 4
1017.9 433.879 5
1014.99 433.743 6
1 26
740 516 3
1033.06 442.24 4
1033.42 441.684 5
1030.13 441.471 6
1027.02 441.754 7
1027.02 441.754 8
1024.1 441.727 9
1022.01 442.302 10
1018.5 442.435 11
1014.53 442.886 12
1011.17 443.966 13
1011.16 443.951 14
1005.7 443.938 15
1000.11 444.546 16
994.512 444.988 17
988.096 444.468 18
982.395 444.533 19
982.395 444.56 20
976.804 444.384 21
971.809 444.577 22
968.223 444.141 23
965.685 444.406 24
964.903 444.19 25
964.889 444.192 26
965.241 444.371 27
966.414 445.049 28
1 2
668 596 3
965.637 513.466 4
1 3
508 4 4
551.577 2.8535 5
593.404 0.359209 6
1 4
356 12 4
410.922 8.20685 5
463.942 3.54279 6
512.832 0.195263 7
1 6
284 20 4
340.389 16.3615 5
394.203 11.847 6
446.844 7.71015 7
446.844 7.71017 8
494.911 2.744 9
1 3
1236 20 4
1256.61 18.292 5
1274.85 16.3147 6
1 8
172 28 4
235.634 23.5065 5
295.602 18.5093 6
353.003 13.9149 7
353.005 13.9108 8
407.345 8.88889 9
459.235 5.04761 10
508.411 0.291356 11
1 7
532 28 4
575.665 24.7001 5
617.503 20.5564 6
658.519 17.2843 7
658.519 17.2841 8
697.574 13.8729 9
735.682 10.5919 10
1 24
868 28 4
900.133 25.0704 5
929.608 22.0568 6
959.091 19.4851 7
959.091 19.4851 8
986.887 16.6121 9
1013.23 15.1338 10
1037.64 13.1035 11
1059.53 11.3102 12
1080.65 10.473 13
1080.63 10.4696 14
1098.72 8.0358 15
1115.49 6.5529 16
1131.34 5.95746 17
1145.42 2.94699 18
1158.77 2.73863 19
1158.77 2.7368 20
1171.6 1.58637 21
1183.91 1.10548 22
1196.92 0.584683 23
1211.17 -0.131937 24
1226 -0.286705 25
1226 -0.303933 26
1240.89 -0.379185 27
1 9
4 36 4
69.9193 31.5745 5
133.645 26.4417 6
194.946 21.5112 7
194.946 21.5112 8
252.847 16.5268 9
307.872 12.3451 10
361.504 8.12768 11
411.612 3.97364 12
1 11
28 36 4
93.9484 31.4822 5
157.423 26.1939 6
218.579 21.4382 7
218.579 21.4382 8
276.478 16.4117 9
331.401 12.155 10
384.934 7.82623 11
434.872 3.60308 12
483.402 1.06464 13
483.396 1.06432 14
1 26
804 44 4
840.107 40.5075 5
873.867 36.8135 6
906.752 33.655 7
906.752 33.6554 8
938.187 30.4103 9
967.985 28.0676 10
995.648 25.4257 11
1020.08 22.8794 12
1044.48 21.3728 13
1044.47 21.3745 14
1065.79 18.7198 15
1085.34 17.059 16
1103.84 15.4445 17
1119.97 12.4695 18
1135.07 11.5594 19
1135.07 11.5568 20
1150.16 9.45641 21
1164.34 8.40439 22
1179.12 7.32451 23
1193.87 6.31102 24
1209.66 5.93959 25
1209.67 5.91517 26
1226.63 5.33758 27
1242.94 5.13955 28
864.123 338.514 29
1 18
308 52 4
364.052 47.3378 5
417.78 42.2925 6
469.517 37.7589 7
469.517 37.7588 8
518.129 32.8599 9
565.783 29.1984 10
609.906 25.4046 11
651.275 21.577 12
690.883 18.9644 13
690.883 18.9549 14
727.398 15.5013 15
761.439 12.1937 16
793.826 9.96857 17
823.37 6.0581 18
850.98 5.09937 19
850.978 5.0976 20
878.471 1.45207 21
1 4
1012 52 4
1040.04 48.8843 5
1066.64 45.5879 6
1092.05 43.0015 7
1 17
4 60 4
69.8706 54.5803 5
134.159 48.9216 6
196.89 43.2586 7
196.89 43.2605 8
255.983 37.6949 9
312.401 32.7197 10
366.144 28.1791 11
416.294 23.5883 12
465.058 20.3142 13
465.053 20.3094 14
509.423 16.2135 15
551.568 12.4 16
592.405 9.20152 17
629.089 5.18961 18
664.119 2.11629 19
664.118 2.11642 20
1 26
756 60 4
793.946 56.3709 5
829.953 52.3981 6
864.06 48.8327 7
864.06 48.8277 8
896.332 45.451 9
927.788 42.6791 10
956.74 39.8442 11
983.573 37.0451 12
1009.22 35.2731 13
1009.22 35.271 14
1031.79 32.3514 15
1052.7 30.0833 16
1072.35 28.3648 17
1089.86 25.1464 18
1105.95 23.3463 19
1105.95 23.3465 20
1121.81 21.5029 21
1136.98 19.8951 22
1152.68 18.3423 23
1168.5 17.2857 24
1184.86 16.345 25
1184.91 16.3157 26
1202.85 15.2926 27
1220 15.2784 28
840.613 362.275 29
1 26
780 60 4
817.409 56.374 5
852.352 52.422 6
885.759 48.9844 7
885.759 48.9844 8
917.839 45.5678 9
948.616 42.7574 10
977.398 39.9961 11
1003.66 37.1411 12
1028.4 35.5504 13
1028.4 35.5457 14
1050.43 32.6133 15
1070.94 30.322 16
1089.7 28.6894 17
1106.9 25.547 18
1122.62 23.8833 19
1122.62 23.8829 20
1137.95 21.8788 21
1152.54 20.4591 22
1167.72 18.9233 23
1182.98 17.7435 24
1199.02 16.9335 25
1199.04 16.9054 26
1216.37 16.0105 27
1233.17 15.8277 28
855.547 357.252 29
1 18
1020 60 4
1048.05 56.7545 5
1074.69 53.3418 6
1100.07 50.5829 7
1100.07 50.5827 8
1124.31 47.7253 9
1147.24 45.7903 10
1168.21 43.9936 11
1186.7 41.5373 12
1204.35 40.6686 13
1204.35 40.6686 14
1219.48 37.9587 15
1233.49 36.515 16
1245.82 35.5762 17
1256.71 33.1434 18
1267.03 31.7462 19
1267.02 31.7469 20
1277.23 30.1004 21
1 17
1028 60 4
1055.78 56.701 5
1082.27 53.2143 6
1107.55 50.3965 7
1107.54 50.3961 8
1131.65 47.5179 9
1154.15 45.7376 10
1174.89 43.9309 11
1193.15 41.4739 12
1210.43 40.5244 13
1210.43 40.5244 14
1225.36 37.7759 15
1239.2 36.3429 16
1251.24 35.386 17
1261.94 33.0299 18
1272.19 31.6419 19
1272.18 31.6434 20
1 6
1188 60 4
1209.89 57.3878 5
1229.98 54.4634 6
1249.13 52.4524 7
1249.13 52.4524 8
1267.34 50.2715 9
1 22
284 68 4
340.609 63.167 5
394.634 57.7079 6
447.063 52.8224 7
447.063 52.8224 8
496.046 47.6681 9
544.505 43.3371 10
589.364 39.207 11
631.166 35.1347 12
671.226 32.2542 13
671.226 32.2542 14
708.328 28.3405 15
743.203 24.7151 16
776.069 22.0581 17
806.078 18.0937 18
834.573 15.6902 19
834.574 15.6902 20
862.363 12.0583 21
888.671 10.0791 22
915.566 7.08669 23
941.655 5.31083 24
967.738 3.17256 25
1 26
548 68 4
594.44 63.8767 5
638.542 58.9631 6
680.871 54.6425 7
680.872 54.6425 8
721.232 50.4244 9
760.291 46.5755 10
796.586 42.9391 11
830.01 39.5376 12
862.756 37.0893 13
862.757 37.0922 14
891.669 34.0443 15
918.948 31.3446 16
944.755 29.3636 17
968.071 26.3422 18
989.913 24.3014 19
989.914 24.3014 20
1011.61 21.882 21
1032.28 20.2912 22
1052.28 18.8512 23
1073.45 17.1868 24
1094.43 16.0168 25
1094.43 15.71 26
1116.43 15.5332 27
1137.78 15.3564 28
751.299 354.242 29
1 26
844 68 4
877.717 64.5277 5
909.496 60.8267 6
940.525 57.916 7
940.525 57.9143 8
968.935 54.9506 9
997.454 52.5734 10
1022.62 50.2211 11
1046.11 47.9001 12
1068.84 46.4123 13
1068.84 46.414 14
1087.9 43.8663 15
1106.76 41.947 16
1124.05 40.5974 17
1139.03 37.5973 18
1152.95 36.3022 19
1152.96 36.3001 20
1167.51 34.2414 21
1180.73 32.8984 22
1194.32 31.3445 23
1208.67 30.328 24
1223.59 29.133 25
1223.6 29.1059 26
1239.48 28.1814 27
1255.77 27.872 28
878.245 357.294 29
1 9
1132 68 4
1155.84 64.8335 5
1177.9 61.7347 6
1198.54 59.3671 7
1198.53 59.3666 8
1218.64 57.0108 9
1237.12 55.5999 10
1253.49 53.8279 11
1268.7 51.8531 12
1 5
1204 68 4
1225.73 65.2079 5
1245.83 62.2667 6
1264.67 59.9718 7
1264.67 59.9718 8
1 3
1236 68 4
1257.42 65.0978 5
1276.92 62.292 6
1 26
676 76 4
716.769 71.6523 5
755.684 66.8885 6
792.043 62.9926 7
792.043 62.9926 8
826.86 58.8838 9
860.31 55.8594 10
891.306 52.8417 11
920.109 49.6056 12
948.11 47.5992 13
948.111 47.5993 14
972.659 44.5544 15
996.067 42.2418 16
1017.88 40.5581 17
1038.01 37.1755 18
1056.2 35.492 19
1056.21 35.4893 20
1075.01 33.1889 21
1092.29 31.3223 22
1110.13 29.8629 23
1127.96 28.3948 24
1146.53 27.1813 25
1146.96 27.1411 26
1166.84 25.9641 27
1186.32 25.6817 28
804.307 369.846 29
1 26
884 76 4
915.855 72.5212 5
945.909 68.8977 6
975.051 65.9226 7
975.052 65.9225 8
1002.43 62.9563 9
1029.71 60.1925 10
1053.66 57.9649 11
1075.4 55.4818 12
1096.65 53.7509 13
1096.65 53.7506 14
1114.9 50.8708 15
1131.75 49.0383 16
1147.02 47.5019 17
1160.54 44.3009 18
1172.88 42.871 19
1172.88 42.869 20
1185.55 40.7963 21
1197.5 39.3541 22
1209.58 38.0342 23
1222.59 36.9584 24
1236.48 36.0435 25
1236.49 36.0203 26
1250.94 35.0972 27
1266.29 34.9355 28
887.145 362.93 29
1 16
1028 76 4
1056.62 72.5856 5
1083.88 68.7702 6
1109.71 65.578 7
1109.71 65.5763 8
1134.29 62.5128 9
1157.47 60.2949 10
1178.67 57.9088 11
1197.15 55.4067 12
1215.34 53.8296 13
1215.34 53.8294 14
1230.51 50.98 15
1244.6 49.2132 16
1257.02 47.8112 17
1268.4 45.1136 18
1278.94 43.5494 19
1 14
1044 76 4
1071.94 72.4866 5
1098.67 68.6673 6
1124.2 65.3722 7
1124.2 65.3723 8
1148.55 62.3114 9
1171.43 60.0461 10
1192.45 57.5674 11
1210.73 55.0969 12
1228.42 53.3829 13
1228.42 53.3833 14
1243.33 50.6348 15
1256.86 48.7759 16
1269.01 47.5257 17
1 9
652 84 4
693.43 79.5503 5
732.981 74.7728 6
772.104 70.6309 7
772.104 70.6313 8
808.205 66.3559 9
843.557 62.5839 10
875.039 59.4295 11
904.642 56.2448 12
1 26
732 84 4
770.824 79.8829 5
808.263 75.2672 6
843.381 71.3919 7
843.383 71.3897 8
876.97 67.3637 9
909.17 64.2462 10
938.698 61.2613 11
966.303 57.7295 12
992.702 55.6047 13
992.702 55.6048 14
1015.86 52.4753 15
1037.78 49.5413 16
1057.98 47.6755 17
1076.17 44.1254 18
1092.66 42.1012 19
1092.66 42.1042 20
1109.11 39.6 21
1124.91 37.6383 22
1141.29 35.5633 23
1158.06 34.0334 24
1175.06 32.5051 25
1175.19 32.4746 26
1193.93 31.2573 27
1212.36 30.7682 28
833.344 376.306 29
1 22
948 84 4
978.272 80.6278 5
1007.49 76.6817 6
1034.64 73.6214 7
1034.64 73.6209 8
1060.31 70.3889 9
1084.98 68.2608 10
1108.28 65.5691 11
1129.45 62.978 12
1149.64 61.3306 13
1149.64 61.3303 14
1166.61 58.4596 15
1182.56 56.4289 16
1196.61 54.9782 17
1209.52 51.585 18
1221.03 49.9658 19
1221.03 49.964 20
1232.37 48.1029 21
1243.24 46.7504 22
1254.44 45.0118 23
1266.32 43.9615 24
1279.24 42.8581 25
1 26
268 92 4
326.48 86.6815 5
381.34 80.6379 6
434.85 75.3534 7
434.851 75.3539 8
485.164 69.8283 9
534.485 65.0667 10
580.302 60.3798 11
622.819 55.9038 12
663.557 52.6229 13
663.557 52.6234 14
700.922 48.262 15
736.115 44.4352 16
769.101 41.4309 17
799.606 37.2255 18
828.4 34.3868 19
828.403 34.3869 20
856.678 30.6992 21
883.19 28.4718 22
910.163 25.4489 23
936.383 23.3413 24
962.941 21.0607 25
962.935 21.0525 26
989.364 19.1846 27
1015.64 18.268 28
633.849 342.055 29
1 12
660 92 4
701.485 87.3175 5
741.034 82.383 6
780.12 77.9872 7
780.12 77.9874 8
816.235 73.5049 9
851.681 69.6409 10
883.147 66.2519 11
913.175 62.6315 12
941.939 60.2486 13
941.939 60.2485 14
967.239 57.053 15
1 6
1076 92 4
1103.13 88.2873 5
1129.55 84.3377 6
1154.62 81.0142 7
1154.62 81.0142 8
1178.55 77.798 9
1 26
332 100 4
388.33 94.5098 5
442.002 88.4376 6
493.806 82.8404 7
493.806 82.8404 8
542.698 77.3281 9
589.86 72.5866 10
633.67 67.8708 11
674.596 63.45 12
713.673 59.956 13
713.671 59.9546 14
749.633 55.7226 15
783.047 51.9763 16
814.489 48.8645 17
843.645 44.8552 18
870.722 41.7566 19
870.723 41.7582 20
897.659 38.3951 21
923.015 35.8869 22
948.539 32.7307 23
973.778 30.7398 24
999.157 28.4629 25
999.111 28.4492 26
1024.63 26.5709 27
1050.2 25.382 28
664.013 356.079 29
1 7
404 100 4
454.808 94.4002 5
503.514 88.4184 6
550.717 83.2934 7
550.714 83.2883 8
596.183 77.7276 9
639.218 72.9489 10
1 4
444 100 4
493.353 95.1272 5
540.61 89.1092 6
585.85 84.3519 7
1 18
996 100 4
1026.24 96.1494 5
1055.92 91.879 6
1083.56 88.4959 7
1083.56 88.496 8
1109.77 85.0354 9
1134.73 82.2304 10
1156.89 79.6529 11
1177.77 76.5862 12
1197.86 74.7079 13
1197.86 74.7056 14
1214.67 71.6432 15
1229.77 69.5244 16
1243.84 67.59 17
1256.22 64.4365 18
1267.44 62.5452 19
1267.44 62.544 20
1278.76 60.4546 21
1 15
1012 100 4
1041.56 96.3724 5
1070.74 91.9616 6
1097.96 88.4571 7
1097.96 88.4525 8
1123.86 84.932 9
1148.67 82.0273 10
1170.72 79.2751 11
1191.31 76.0961 12
1210.98 74.129 13
1210.98 74.1245 14
1227.64 70.9867 15
1242.53 68.8648 16
1256.66 66.8219 17
1268.92 63.6529 18
1 5
1188 100 4
1211.99 96.441 5
1236.12 92.4483 6
1257.51 89.4207 7
1257.51 89.4207 8
1 12
188 108 4
248.239 102.136 5
304.241 95.7395 6
358.828 90.2525 7
358.83 90.2534 8
410.537 84.3582 9
460.398 79.4399 10
507.76 73.9982 11
552.004 69.2694 12
594.636 65.3987 13
594.634 65.4006 14
632.987 60.8368 15
1 15
916 108 4
947.827 104.211 5
978.808 99.7009 6
1006.83 96.3333 7
1006.83 96.3342 8
1034.17 92.5904 9
1061.65 89.5785 10
1086.12 86.4612 11
1108.35 83.4567 12
1129.72 81.3689 13
1129.72 81.3689 14
1147.58 77.9713 15
1164.58 75.577 16
1179.32 73.641 17
1192.99 70.1677 18
1 20
956 108 4
987.572 104.096 5
1018.36 99.5795 6
1046.26 96.1789 7
1046.26 96.1789 8
1073.18 92.5461 9
1098.76 89.848 10
1122.66 86.704 11
1143.97 83.7244 12
1164.48 81.9172 13
1164.48 81.9172 14
1181.65 78.8621 15
1198.06 76.3302 16
1212.91 74.5047 17
1226.32 71.0607 18
1238.99 68.8152 19
1238.99 68.8152 20
1250.84 66.4607 21
1262.41 64.9784 22
1274.13 62.9433 23
1 3
1220 108 4
1244.01 104.204 5
1268.49 100.079 6
1 25
180 116 4
240.379 110.013 5
296.565 103.543 6
351.283 97.8322 7
351.284 97.8341 8
403.268 91.7425 9
453.134 86.695 10
500.483 81.2119 11
544.855 76.3467 12
587.466 72.3896 13
587.466 72.3907 14
625.897 67.6459 15
662.24 63.5754 16
697.385 59.9373 17
729.597 55.3099 18
760.153 52.015 19
760.153 52.0148 20
789.645 48.5078 21
818.173 45.5382 22
846.324 42.4321 23
874.233 39.8315 24
901.971 37.1961 25
901.987 37.1975 26
930.243 34.9535 27
958.569 33.6675 28
1 12
1020 116 4
1050.82 111.827 5
1080.9 106.879 6
1107.72 103.19 7
1107.72 103.188 8
1133.89 99.4904 9
1158.82 96.4057 10
1181.25 93.335 11
1202.08 90.1331 12
1221.97 87.6719 13
1221.97 87.6719 14
1238.51 84.3388 15
1 8
1132 116 4
1159.01 112.091 5
1185.4 107.5 6
1209.35 104.126 7
1209.35 104.125 8
1231.93 100.423 9
1254.26 97.2871 10
1274.73 94.0909 11
1 7
1140 116 4
1166.68 112.009 5
1192.61 107.379 6
1216.46 103.952 7
1216.46 103.952 8
1238.78 100.274 9
1260.99 97.0882 10
1 26
276 124 4
334.89 118.26 5
390.651 111.538 6
444.185 105.496 7
444.185 105.496 8
494.788 99.3078 9
544.111 94.0453 10
589.908 88.7486 11
632.74 83.6621 12
673.937 79.6395 13
673.937 79.6397 14
711.412 74.803 15
746.6 70.7515 16
779.556 67.065 17
810.29 62.5304 18
839.2 59.1453 19
839.2 59.1453 20
867.682 55.2919 21
894.445 52.371 22
920.921 49.265 23
947.379 46.759 24
973.683 44.1187 25
973.671 44.1101 26
1000.06 42.0358 27
1026.49 40.6526 28
641.393 373.593 29
1 7
972 124 4
1003.92 119.758 5
1035.22 114.896 6
1063.76 111.004 7
1063.76 111.004 8
1091.72 106.946 9
1118.62 103.38 10
1 25
76 140 4
141.2 133.897 5
203.926 126.33 6
263.096 119.607 7
263.097 119.61 8
319.695 112.865 9
375.039 106.742 10
426.56 100.894 11
475.012 95.0489 12
520.605 90.803 13
520.606 90.8063 14
563.336 85.4331 15
603.324 80.8408 16
641.948 76.7194 17
677.15 71.6083 18
710.593 67.7298 19
710.593 67.7299 20
743.374 63.7043 21
774.617 60.1435 22
805.177 56.5445 23
835.261 53.6036 24
865.528 50.4944 25
865.585 50.5046 26
896.041 47.8517 27
925.999 46.0926 28
1 25
92 140 4
157.15 133.859 5
219.067 126.402 6
277.739 119.675 7
277.739 119.679 8
333.686 112.974 9
388.797 106.833 10
439.833 101.046 11
487.437 95.4731 12
532.796 91.1117 13
532.797 91.1123 14
575.069 85.7391 15
614.347 81.1779 16
652.754 77.0452 17
687.597 71.9966 18
720.206 68.0331 19
720.205 68.034 20
752.868 63.9812 21
783.436 60.4738 22
813.674 56.9126 23
843.635 53.9879 24
873.744 50.9291 25
873.791 50.935 26
904.018 48.2519 27
933.786 46.5581 28
1 25
100 140 4
165.072 133.818 5
226.544 126.463 6
284.948 119.804 7
284.948 119.808 8
340.475 113.147 9
395.489 107.006 10
446.283 101.226 11
493.449 95.6998 12
538.706 91.2971 13
538.706 91.2975 14
580.732 85.9873 15
619.632 81.4114 16
657.885 77.2805 17
692.573 72.2399 18
724.935 68.3009 19
724.934 68.3022 20
757.469 64.198 21
787.823 60.7187 22
817.866 57.1892 23
847.774 54.2778 24
877.795 51.239 25
877.836 51.2413 26
907.878 48.5865 27
937.52 46.9082 28
1 25
172 140 4
232.777 133.7 5
289.824 126.945 6
345.056 120.429 7
345.056 120.429 8
398.026 113.722 9
448.477 108.216 10
496.126 102.545 11
540.759 97.2923 12
583.488 93.2344 13
583.487 93.2344 14
622.053 88.0924 15
658.989 83.6378 16
694.183 79.6706 17
727.195 74.4972 18
757.969 70.8065 19
757.969 70.8113 20
788.145 66.8164 21
816.985 63.3618 22
845.188 59.9426 23
873.306 57.0371 24
901.332 54.1803 25
901.356 54.1807 26
929.679 51.6462 27
958.03 50.21 28
1 26
188 140 4
248.708 133.801 5
305.282 126.951 6
360.398 120.475 7
360.399 120.474 8
413.045 113.856 9
463.178 108.416 10
510.64 102.807 11
555.016 97.5755 12
597.565 93.5732 13
597.565 93.5734 14
635.93 88.4278 15
672.587 84.0811 16
707.593 80.1171 17
740.116 74.9259 18
770.582 71.368 19
770.583 71.3694 20
800.436 67.4068 21
828.8 64.0201 22
856.88 60.6076 23
884.674 57.6678 24
912.563 54.8224 25
912.579 54.8263 26
940.682 52.2072 27
968.613 50.7454 28
639.117 319.458 29
1 26
308 140 4
365.922 134.068 5
421.2 127.376 6
473.535 121.272 7
473.534 121.27 8
523.354 115.132 9
572.058 109.493 10
617.223 104.164 11
659.234 98.8269 12
699.527 94.4204 13
699.527 94.4216 14
736.448 89.3248 15
770.734 84.8513 16
803.085 81.1067 17
833.513 76.1519 18
860.963 72.5758 19
860.963 72.5758 20
888.675 68.6796 21
914.829 65.4342 22
940.759 62.0084 23
966.969 59.3226 24
992.585 56.5188 25
992.568 56.5221 26
1018.47 54.1951 27
1044.34 52.5299 28
659.912 385.879 29
1 5
692 140 4
733.559 134.792 5
773.125 129.289 6
812.693 124.127 7
812.695 124.129 8
1 8
772 140 4
813.064 134.394 5
850.483 129.218 6
886.708 124.502 7
886.708 124.502 8
921.733 119.216 9
954.24 115.137 10
985.399 110.963 11
1 26
180 148 4
240.859 141.641 5
298.178 134.527 6
353.495 127.883 7
353.497 127.884 8
406.595 121.095 9
457.069 115.423 10
504.897 109.544 11
549.557 104.186 12
592.236 100.115 13
592.236 100.115 14
630.726 94.8959 15
667.717 90.3793 16
702.821 86.3015 17
735.73 81.0771 18
766.35 77.3227 19
766.351 77.3255 20
796.538 73.1047 21
825.12 69.6234 22
853.305 66.0951 23
881.28 63.1197 24
909.289 60.1442 25
909.31 60.148 26
937.461 57.4878 27
965.578 55.975 28
605.771 364.397 29
1 14
268 148 4
327.382 141.558 5
383.731 134.539 6
437.462 127.94 7
437.462 127.94 8
488.746 121.27 9
538.495 115.766 10
584.847 109.957 11
627.987 104.603 12
669.621 100.276 13
669.623 100.283 14
707.294 94.9284 15
742.726 90.5804 16
775.848 86.6314 17
1 26
324 148 4
379.71 141.552 5
433.38 134.785 6
485.186 128.549 7
485.186 128.549 8
533.764 122.126 9
581.55 116.325 10
625.787 110.853 11
666.82 105.438 12
706.527 100.917 13
706.529 100.919 14
743.129 95.685 15
776.892 90.9348 16
809.108 87.1041 17
839.351 82.0786 18
866.481 78.5328 19
866.481 78.5328 20
894.057 74.4694 21
920.001 71.1459 22
945.849 67.6095 23
971.772 64.8106 24
997.182 61.921 25
997.165 61.9255 26
1022.94 59.4673 27
1048.65 57.77 28
664.809 391.24 29
1 26
428 148 4
479.049 141.922 5
528.987 134.988 6
576.227 129.211 7
576.227 129.21 8
621.642 123.231 9
664.735 117.974 10
705.775 112.596 11
742.605 107.488 12
778.961 103.721 13
778.96 103.72 14
811.024 98.8422 15
841.318 94.4135 16
870.857 90.7443 17
896.703 86.0405 18
922.32 82.6477 19
922.32 82.6477 20
946.393 78.5864 21
970.047 75.5287 22
993.566 72.2434 23
1016.23 69.5797 24
1040.1 66.8387 25
1040.09 66.8312 26
1063.95 64.614 27
1087.39 63.1148 28
711.567 398.119 29
1 13
508 148 4
556.498 142.437 5
603.33 135.961 6
647.74 130.734 7
647.741 130.733 8
690.309 125.008 9
731.123 120.06 10
769.169 114.944 11
804.138 110.382 12
838.959 106.651 13
838.959 106.651 14
868.905 102.109 15
897.814 97.5363 16
1 9
1052 148 4
1083.92 143.002 5
1113.85 137.324 6
1141.23 133.189 7
1141.23 133.189 8
1168.74 128.479 9
1193.74 124.576 10
1216.12 120.979 11
1237.04 117.137 12
1 26
220 156 4
280.803 149.731 5
337.853 142.761 6
392.759 136.095 7
392.759 136.092 8
445.092 129.263 9
495.75 123.536 10
543.242 117.503 11
587.182 112.054 12
629.91 107.738 13
629.909 107.739 14
668.067 102.402 15
704.79 97.6 16
739.588 93.5203 17
771.456 88.4225 18
801.431 84.6451 19
801.431 84.6446 20
831.047 80.2534 21
859.007 76.576 22
886.509 72.9845 23
914.243 69.9621 24
941.782 66.8725 25
941.789 66.8742 26
969.629 64.0601 27
997.269 62.4163 28
616.104 397.102 29
1 26
292 156 4
350.774 149.518 5
406.926 142.491 6
459.755 135.911 7
459.755 135.908 8
510.344 129.265 9
559.559 123.496 10
605.364 117.782 11
647.91 112.284 12
689.06 107.758 13
689.062 107.765 14
726.295 102.424 15
761.268 97.8529 16
794.028 93.8836 17
824.786 88.601 18
853.204 84.8529 19
853.204 84.8531 20
881.243 80.652 21
908.131 77.1933 22
934.298 73.6082 23
960.75 70.6577 24
986.565 67.6782 25
986.559 67.6805 26
1012.7 65.1988 27
1038.93 63.3918 28
655.134 397.283 29
1 8
524 156 4
571.773 150.095 5
618.249 143.523 6
661.97 137.907 7
661.971 137.906 8
704.157 131.937 9
744.62 126.875 10
782.511 121.481 11
1 26
620 156 4
665.716 149.892 5
709.406 143.405 6
750.135 138.162 7
750.136 138.161 8
789.972 132.612 9
826.684 127.973 10
861.634 122.897 11
893.679 118.184 12
924.69 114.643 13
924.69 114.643 14
951.999 110.144 15
977.569 106.09 16
1001.56 102.956 17
1023.11 98.3258 18
1043.36 95.2997 19
1043.36 95.2998 20
1063.42 91.5107 21
1082.54 88.4498 22
1101.65 85.4265 23
1120.92 82.9589 24
1140.73 80.2979 25
1140.8 80.2707 26
1161.68 78.2703 27
1182.16 76.6621 28
807.312 415.219 29
1 2
132 164 4
195.026 156.866 5
1 14
164 164 4
225.207 156.85 5
284.139 149.002 6
340.022 141.986 7
340.022 141.986 8
393.585 134.705 9
444.966 128.648 10
493.336 122.3 11
538.505 116.427 12
582.405 111.788 13
582.404 111.788 14
621.444 106.215 15
658.979 101.169 16
694.297 96.9764 17
1 14
996 164 4
1029.4 158.929 5
1061.34 153.262 6
1090.87 148.544 7
1090.87 148.544 8
1119.53 143.59 9
1146.98 139.393 10
1172.28 135.045 11
1194.69 130.929 12
1216.5 127.711 13
1216.5 127.71 14
1235.02 123.676 15
1251.68 120.198 16
1266.88 117.217 17
1 26
12 172 4
77.7829 164.946 5
143.759 156.605 6
206.812 148.925 7
206.813 148.925 8
266.183 141.348 9
322.783 134.592 10
376.776 127.795 11
426.157 121.721 12
474.179 116.579 13
474.179 116.579 14
518.652 110.733 15
560.739 105.361 16
